name,id,token0.id,token0.symbol,token0.name,token0.decimals,token1.id,token1.symbol,token1.name,token1.decimals,totalSupply,volumeUSD,txCount
MATICSWAP-WETH,0xc64236ed504d0fd2f0acff11e5aca11140f22147,0x656ab07e581a247a74c9d92ea15688c8fa67c384,MATICSWAP,MATICSWAP,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,16.677762305270930854,121017.5761405526519964026943964628,30
WETH-DULY,0xc64873bc1e4993104fbe23fea3a727e3acbdebb6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xc6e6660fd4895786c10a259577367dff3d152fd8,DULY,DULY,18,0,0,3
bXIOT-WETH,0xc66ed7c8034e11ebd32499389c35b3e6e9ee3e78,0x5c4ac68aac56ebe098d621cd8ce9f43270aaa355,bXIOT,bXIOT Token,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0,4
BFX-USDT,0xc68f8fe5e40e98fbad6dee914abf753d95a5b8c4,0x25901f2a5a4bb0aaabe2cdb24e0e15a0d49b015d,BFX,Bitfex,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000028778760074748,4758.131770984814625439632121668518,20
mbBASED-$BASED,0xc697d4d4d6ec2b5a2efa532549aa83de67733940,0x26cf82e4ae43d31ea51e72b663d26e26a75af729,mbBASED,Moonbase,18,0x68a118ef45063051eac49c7e647ce5ace48a68a5,$BASED,$BASED,18,132.936725835021664122,0,2
HONEYB-WETH,0xc6a67f77e95577169a35d6e59f21e828b0ae3ba8,0x03f80ed11125f72537b8ad25855f907f5ef53c65,HONEYB,HoneyBadger by Robness 734 ttl,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.366861411364593868,2658.108347139501116401368094465456,118
SGT-WETH,0xc6c6d9c43b64babb62fe9667563122831d454cc0,0x84810bcf08744d5862b8181f12d17bfd57d3b078,SGT,SharedStake Governance Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,2.592792581291534492,22007557.40488436212010302079971321,397
DOGE-BTCBR,0xc6f888bbfadb89c70d7ac8a2bde5646a21f2afe7,0x5a65c0ea12aba2313e4d430e8c4407e736625b60,DOGE,Dogecoin,18,0xe57425f1598f9b0d6219706b77f4b3da573a3695,BTCBR,BitcoinBR,18,524356.238132204181073421,0,19
WETH-POLK,0xc6fab966897c42a2afa2dca51351f28f448839a9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xd478161c952357f05f0292b56012cd8457f1cfbf,POLK,Polkamarkets,18,0,0,2
$MAID-WETH,0xc7175038323562cb68e4bbdd379e9fe65134937f,0x4af698b479d0098229dc715655c667ceb6cd8433,$MAID,MaidCoin,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,4147.951388775473671883,17072736.06007739445486167018256927,4438
xSUSHI-stMATIC,0xc71b3e8f486a5472072e55feb94e66d3d16ea5fc,0x8798249c2e607446efb7ad49ec89dd1865ff4272,xSUSHI,SushiBar,18,0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599,stMATIC,Staked MATIC,18,0,0,2
COREDAO-BTCBR,0xc725c1fe2c13a74b2631dd04fb6b0fda0c21b4e8,0x5dc40ea47ff3897802eb20b581cfc4f5090753c4,COREDAO,Core DAO | t.me/BitcoinCoreGroup,18,0xe57425f1598f9b0d6219706b77f4b3da573a3695,BTCBR,BitcoinBR,18,723.648165534161731977,0,8
WETH-SLP,0xc727e91c3c0c1329e868d0506cdf93bb41885c32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe4455fdec181561e9ffe909dde46aaeaedc55283,SLP,SushiSwap LP Token,18,0,0.00000005436157603448298686921460584257349,4
BTCDX-WETH,0xc7381faa3e17f187a78e9dcaed5bcf732c7ccf28,0x7a98b6aef8ac099e3def72b5da3da102c0ebe1a0,BTCDX,Bitcoin Dex,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.013204152274052288,93.56461270236954585755249860089863,6
MGG-USDT,0xc73ee6632b08d890e67aa30e667b55cfdf281d96,0xb435eeffe949182aebe85506eb88d4a0ffea8f9e,MGG,MUD Guild Game,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.011706588155293579,260720.7354424769898425179911477792,241
WEVER-BRIDGE,0xc74cff7d4d01a9227139ec704682b36ae3f36ef3,0x29d578cec46b50fa5c88a99c6a4b70184c062953,WEVER,Wrapped Ever,9,0x56c0cfdea3f8659863a231c7f298c0a48038f6d2,BRIDGE,Octus Bridge,9,0.00000000636396003,0,2
WETH-DNA,0xc7570e8e9108b2c1625885ec5cdb692b197c8dbd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xef6344de1fcfc5f48c30234c16c1389e8cdc572c,DNA,DNA,18,109.877653785534051368,918595.0767047392359007004959639051,295
WETH-SODATSU,0xc764cf4e01f0da48174c71c2107886ae2f7b5272,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xed641273b0c9dd7bc89f0cd4c3bd58770b662d63,SODATSU,Sodatsu,18,0,0,0
DRINK-WETH,0xc77d4407edb92445626b9cb2c01aab3d4d6b9358,0x9257fb8fab616867cee67c3289547403617b1938,DRINK,Beverage Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,2729.503988790143370818,1900790.025957313837889662253656166,547
REGULR-WETH,0xc77ed3ae92dcfb1108224b5a4ca1959a19a1b2db,0x79e43c44d5509d00d584000c0a6b1e9e62609f56,REGULR,Regulars,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,1.345939372704650236,24313.88652500578548050671329177633,83
ANGEL-USDT,0xc791dfe7f379b1e804c1f977525679d6f22cffaa,0x7ddc0692c2a5b2686e40dfb4f8bf96b5343c52f2,ANGEL,Fallen Angel (Wormhole),9,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000000000121313288,3594.466787281591959022351514261621,12
DRC-WETH,0xc79faeed130816b38e5996b79b1b3b6568cc599f,0xb78b3320493a4efaa1028130c5ba26f0b6085ef8,DRC,Dracula Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,255.863780383444841505,3065260.668362133457344388921073592,1344
TAURUS-WETH,0xc7b6ed138caf54cf80030e35e644acf844507e1b,0x90cff03dca5f3248284df0d9020f2172c1a947b7,TAURUS,CosmicBull.finance,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0,2
COLLAR-USDC,0xc7c400bc4af560849ca326c4a2ba44cf38ccb521,0x9783b81438c24848f85848f8df31845097341771,COLLAR,DOG COLLAR,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0.000281427049916891,2071.893346667070512195632843419548,7
SONG-WETH,0xc7ce88395235a3179b7b5f06fe76eb372c129383,0xac59badc3487bdc3c077a9061f4c9c9871390153,SONG,Song A Day,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,20.806200309054733681,52057.44001746974996310302877410018,243
UNI-LRC,0xc7d9a8889717a69f16c9c3c626475f7c24c7912d,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,Uniswap,18,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC,LoopringCoin V2,18,160.934769394310810868,0,10
wNXM-arNXM,0xc7dc1dce3a859c315c1d3879637dace63d12aeac,0x0d438f3b5175bebc262bf23753c1e53d03432bde,wNXM,Wrapped NXM,18,0x1337def18c680af1f9f45cbcab6309562975b1dd,arNXM,Armor NXM,18,5.580730379955611523,0,183
cDAI-USDT,0xc7ede11422ba9b7e151caa5c431155a8f82c51f1,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,cDAI,Compound Dai,8,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0,0,2
EGT-WETH,0xc7ff546c6cbc87ad9f6f557db5a0df5c742ca440,0x2aa5ce395b00cc486159adbdd97c55b535cf2cf9,EGT,Elastic Governance,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,2.208861813286648861,32857026.19771950430200502387719547,4424
WETH-USDT,0xc805951c43f8ef947808e14ba400d92190bf6849,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xd72b0208101d36deaca0feed4f0787bf0ba4c5e6,USDT,Tether USD,6,0.000004949747467305,334.8194699666518955918184244457221,7
UCHI-WETH,0xc81497c566d13fa7993d1d03de63b193debd6b68,0xaf90579d216816f27e3dcc601a0d10613a874fa8,UCHI,UCHI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0,2
XOXO-WETH,0xc825e42793ac82afedbf5c4e1adaf4e1344fd95f,0x7c5fa1d9bf36d7e2c98bb5df9980603299f21ea3,XOXO,XOXO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,1.699999999999999,63.96288761833137893314254740106036,4
EROC-WETH,0xc82ef7b4701b3d4ab9f73b762f71e55ff7bfbf68,0x9b9f0dad27516c237c6ea3024d4cdaea0c6b2ce9,EROC,EmeraldRockets,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000207110600939588,53026.8071731927015684733285936768,314
BANKS-WETH,0xc83cc9b039da17fa10829c2538ea9261b3f288b1,0x24803b90c97ecfe82caf8c0545b2a0d12c76db44,BANKS,THE BANKSTERS 1500 ttl,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000049722917476687,137.6038397924396315783909365899296,18
YEL-WETH,0xc83ce8612164ef7a13d17ddea4271dd8e8eebe5d,0x7815bda662050d84718b988735218cffd32f75ea,YEL,YEL Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,21310.712008327224086364,61140408.86634763223998186512760795,9523
GUSHIE-WETH,0xc850db20542285675a77bf158baa792091f698dc,0x88ada4bcaac711b36ccf455cba28950a4c6fbd52,GUSHIE,GUSHIES,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.846106817164650114,2293.492349512911330774398520398058,29
YFL-WETH,0xc8703a9c40edb9915c815f29762827f6242278bf,0x28cb7e841ee97947a86b06fa4090c8451f64c0be,YFL,YFLink,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.080692544289363639,4692.667965025615189506866083311979,61
WETH-PURR,0xc8a6189bb16331b37c7a903b8904201b4ca7accb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe581f272706581f9dcc362df3c7934e99192c492,PURR,Purrnelopes Country Club,18,3.382607018944380152,10078316.15953229279342052525875424,3020
SLP-WETH,0xc8c97a48a692d67e299d928c7f8c6e0d626303f7,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,SLP,SushiSwap LP Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000000000000000735,18.9161305337140835253396737450095,149
USDT-VIT,0xc906e1899e4ee1458e94854a8f9f65482ecc75fc,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0xe346c1d7d4a36e4a79f91401d1d18e0c454edda0,VIT,VIT,18,0.000099999999999,0,1
ZAG-WETH,0xc9116009b44afc73f319c2011d7c6c698873bf13,0x435d0ca4d455209dc9b53f09acdb8d5d761df423,ZAG,ZIGZAG,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,12.672261512984107327,8832.733200368120539361215598061159,93
USDT-ZKS,0xc925597c9501fb7b107c65dc062a0f31f5d60a87,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0xe4815ae53b124e7263f08dcdbbb757d41ed658c6,ZKS,Zks,18,0.000932737905307881,4282940.106759737199811827501401041,265
REVV-WETH,0xc926990039045611eb1de520c1e249fd0d20a8ea,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,REVV,REVV,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,5518.003641856933425048,29431845.89099039406120890688928787,14925
WETH-LFETH,0xc92a6738d66ebffbacff9310255b949eb960c21a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe09b10efa59f6e17052e9a2d947bad6214e7cc90,LFETH,Lift.Kitchen ETH,18,1.610477753018280588,3224222.645554318848691493422220191,822
MET-WETH,0xc93346db859efcec0b15e930ffb76ab9c5610cc5,0x2ebd53d035150f328bd754d6dc66b99b0edb89aa,MET,Metronome2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.027352162092547997,4970.331933788899206193526186653822,37
DRIP-WETH,0xc93c8e9e09150ab7c3aba7b6794c35816f63d1b9,0x239119c43e3cac84c8a2d45bcba0e46f528e5f77,DRIP,dripper.finance,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000106364748953115,110.7184739181639876930348703047754,10
DIA-USDC,0xc965bc2cf23d54ccf41a7d3af10572580e9b8078,0x84ca8bc7997272c7cfb4d0cd3d55cd942b3c9419,DIA,DIAToken,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0.053084644088021243,7862720.720508086685698009975667563,4342
DOG-WETH,0xc96f20099d96b37d7ede66ff9e4de59b9b1065b1,0xbaac2b4491727d78d2b78815144570b9f2fe8899,DOG,The Doge NFT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,800402.107437849073673445,626755214.2077765107789830480495553,33514
WZEC-WETH,0xc99c2fe7491278c0c474b59a208a7b74f5ccee7b,0x4a64515e5e1d1073e83f30cb97bed20400b66e10,WZEC,Wrapped ZEC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.036031214102999382,112801.2753320809389208099773878427,149
DAI-$PONZI-DEMO,0xc9a361a34e24fa85a4877db6955b4518081fd63d,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,Dai Stablecoin,18,0xde84197ac14f135e52a49f5dbe0ab2b6b77036d8,$PONZI-DEMO,Ponzi-Demo,18,4.009030793576163491,181.7038586461165443989577030291053,10
MIC-USDT,0xc9cb53b48a2f3a9e75982685644c1870f1405ccb,0x368b3a58b5f49392e5c9e4c998cb0bb966752e51,MIC,MIC,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.139071802778155542,606003281.0752008937069901082356481,52642
BANDIT-WETH,0xc9e6af3bec0cebd32a1cfdcfe40667657d011da4,0x9fda9b09af00305aacc32e28cfb2a055f9e04bf0,BANDIT,Cyber Bandits by Michael Reeder,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.001078785923749256,1969.459490312255067135045434352967,37
SPELL-MIM,0xc9e8de00d65c30e979764ec7463e650599ec704f,0x090185f2135308bad17527004364ebcc2d37e5f6,SPELL,Spell Token,18,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,MIM,Magic Internet Money,18,59851.030787002887975583,0,1245
MIC-MIS,0xc9f65fe675bdc12e30cc4b44a3b33f95e4c8fb7a,0x368b3a58b5f49392e5c9e4c998cb0bb966752e51,MIC,MIC,18,0x4b4d2e899658fb59b1d518b68fe836b100ee8958,MIS,MIS,18,59.103664188853386823,0,119
SEC-WETH,0xc9f79b0439779f067eef1b66a5074b0e5b386f39,0x394cb37e9e7c5ab5906f3440c53d5dc37d6d7348,SEC,Security,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000000000999999,6919.678974737497332044950314683748,3
DOGESTATION-WETH,0xca121d3b357c0c16065ab6951a6b95b56f5b17a0,0x2a269d17b3b41c25e86a0b9e21270b2938531725,DOGESTATION,DogeStation,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,8.366600265340754479,0,1
REVV-ASTRAFER,0xca1a05c4cc957a1f7f2e1ea6da2dab1c271c93e4,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,REVV,REVV,18,0x97bbbc5d96875fb78d2f14b7ff8d7a3a74106f17,ASTRAFER,Astrafer,18,388011.220842902944003447,0,427
PUNK-FEMALE-WETH,0xca2ae9c5c491f497dc5625feaef4572076c946c5,0x27ffed7e5926fb2795fc85aaab558243f280a8a2,PUNK-FEMALE,Punk-Female,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.085221877305698294,1145438.950193370756391111750448629,760
WETH-ETM,0xca465b919ee40ef782842865717e9b34afe19ef7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xf3eb8b90c763b8b2b53e7819ac27eca8f94c8ec2,ETM,ethersmart,18,0.347678731014710338,7065.962233240502705854677007496464,27
ALPA-WETH,0xca658217ce94dfb2156a49a8fad0ff752cac39c2,0x7ca4408137eb639570f8e647d9bd7b7e8717514a,ALPA,AlpaToken,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,154.160153707965015179,8784528.529703539261249851808981804,913
VETH-WETH,0xca66f0e294a4dd93b8b662e2e415eea5f1221130,0x4ba6ddd7b89ed838fed25d208d4f644106e34279,VETH,Vether,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.264442810452467153,946.0615543855012992918271523000072,18
LMT-BONDLY,0xca711a5595c9f1105d8681dc8230dda38e77347b,0x327673ae6b33bd3d90f0096870059994f30dc8af,LMT,Lympo Market Token,18,0x91dfbee3965baaee32784c2d546b7a0c62f268c9,BONDLY,Bondly,18,2090.498460639769582039,0,359
USDT-VAMOS,0xca8b20046d9576dece7ab979b8595b50364c6ba3,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0xea01a77f52640cf14d898ffc8627499f625abcb1,VAMOS,Vamos,9,0.000000000031206318,335.920870493335846349070028975634,11
EGG-WETH,0xcadf440dfd12edf8f31ec134d2a595904a081f2d,0x81d327cf395347dd6cc0c427bb9ea77ec120e304,EGG,EGG,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.304084536052783562,3015.55792243833044309322171186546,19
EVBODY-WETH,0xcae442642c19f82e4f61672b4504563604092dc4,0x6156538f5a4065b22d835e4c965910097a059850,EVBODY,Everybodys,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,5.610940852050127152,2067.300778508066557575558355094059,37
GBIRDS-WETH,0xcafdc182ec72004324728cc60f00a1a0b60da00d,0x73fa6886e5b641eb4944e44f124bbb41f85da2df,GBIRDS,Gutter Pigeons,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,3.284542573657983895,53254.87705006712670884057054616148,64
DSD-WETH,0xcb0e9b07226f468374024873862f95dad3a2fc31,0xbd2f0cd039e0bfcf88901c98c0bfac5ab27566e3,DSD,Dynamic Set Dollar,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000000000053816874,6806639.73297403225924536692910174,232
BLOCKS-WETH,0xcb1d884bd6978f9c8d29bb59ca94ea118f7b1234,0x2c6013a1a99e9370512c89569731c1b5a2afeb19,BLOCKS,CryptoBlocks,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,9712.549421555062111022,11943.26614372446425107084780515717,41
WETH-AMPL,0xcb2286d9471cc185281c4f763d34a962ed212962,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xd46ba6d942050d489dbd938a2c909a5d5039a161,AMPL,Ampleforth,9,0.064356716382154814,320908033.6076793007320070023698911,40137
Web3Antivirus-USDT,0xcb38135330455c9ee25b979bda401d21d07343ee,0xca88140605ce5f9f673c58a35fe85ac3586fa5ca,Web3Antivirus,WARNING: Poisoning Attack,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0,0,2
LMT-GMEE,0xcb39dac22eac35dec35d8d76f77ce08267ed586e,0x327673ae6b33bd3d90f0096870059994f30dc8af,LMT,Lympo Market Token,18,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,GMEE,GAMEE,18,2881.599385343650596761,0,570
OH-WETH,0xcb4288ee0484b51ccb8d40893c4812df72cd5f70,0x16ba8efe847ebdfef99d399902ec29397d403c30,OH,Oh! Finance,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,13727.255671812902359115,9341514.839280903706121459655982918,1197
UNI-88MPH-COMP-UNI-FEB-2022,0xcb556442104340490ecbf6af44909f59d4e7e509,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,Uniswap,18,0x85034b3b2e292493d029443455cc62ab669573b3,88MPH-COMP-UNI-FEB-2022,88mph Compound UNI Zero Coupon Bond -- Series February 2022,18,0.234650671258808423,0,19
RATIODOOM-USDC,0xcb73fa01af00e9c5aa0420f106c87893c053f383,0x26ab7c9ec873633d03c8f3a828f657878245a2dd,RATIODOOM,ETHBTC 1x Short,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0.000001876680272706,76578.38091540704140836295640673224,41
KINGZ-WETH,0xcb829d5277e03edad0e2d1e9a3cbfa8f6b40d33d,0xb97d3e98a1c607aae7784cc2ddea3c77759e82c6,KINGZ,KaijuKingz,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.001749793396327394,27927.80045581559747129635255276149,19
DAI-USV,0xcb8e690062050617c5921a0da7df30a1a72d76fe,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,Dai Stablecoin,18,0x88536c9b2c4701b8db824e6a16829d5b5eb84440,USV,Universal Store of Value,9,0.011578225414887427,4765271.97704428663980461272798924,2897
WETH-wndrLP,0xcbaf9d3e0cae494cd77e49621995062107848a5b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe3da4e02bdffb004c463dabb846d77d4e0d34163,wndrLP,Wonderland wndrLP,18,316.385998584166330783,76340.83370333733640652298085785309,201
BPLC-USDT,0xcc033c3bccaf78b9ed7803897ea8b35eecf76fc8,0x426fc8be95573230f6e6bc4af91873f0c67b21b4,BPLC,BlackPearl Token,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000084886696784012,8702.761771942078457703672007045671,108
DEL-WETH,0xcc36840f129725f1936401faf1b51aef878456be,0x3b8953d315729c4ecc23f139e87b51681af67475,DEL,DELIVER,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,2.61704295093221501,0,2
RUNE-WETH,0xcc39592f5cb193a70f262aa301f54db1d600e6da,0x3155ba85d5f96b2d030a4966af206230e46849cb,RUNE,THORChain ETH.RUNE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,880.668485702321083277,657330663.8120180408823069915805376,69105
CNTR-WETH,0xcc56d690384de6a111da5f2c2aa78ff85a74ec44,0x03042482d64577a7bdb282260e2ea4c8a89c064b,CNTR,Centaur Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.015308137577429358,505.5592567667994928259216128454847,4
BUBBLE-WETH,0xcc75c7ded9b9f57afbce070e6377b2506b7a14a8,0x58f46f627c88a3b217abc80563b9a726abb873ba,BUBBLE,Bubbles,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,1791.103023678116001462,118084.3640931206576993300799484841,206
NFTX-AVASTR,0xcc7bca612846b90c32c75ec27f8c16874ea879e3,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,NFTX,NFTX,18,0xdcdc1c1cc33aa817cbdbe8f5e2390bf7cc43dc4b,AVASTR,Avastars,18,0.407626465105216963,447533.9657914919092669935172120672,393
USDC-SIMBA,0xcc83739cf78e06d6ebd312d768000541251dcd02,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0xcc72961e7ba4a8f7982594b0b661d3f02dcf239f,SIMBA,Simba Coin,18,0.000071777979666331,118165.8128199320715730855769841137,60
WETH-DUST,0xcc887dce90d0b257b2aea90428db14e932c96642,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xf21a813b7847b6e912fb1ee6b4196d6ad4f7350f,DUST,Urbit ID,18,0,0,2
WETH-TWERKY,0xcc8d4dccdf7cbe7a3499e78594c4a1d77f569b9b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xdc7ee965b4f62c1ed2a2da72b20a143bfe31fd32,TWERKY,Twerky Pepe,18,0.962339747882600143,430.9704507906868518499139993277234,7
BFI-USDT,0xcc8d57267d4b8e9d5b28bf3c26e4ba8d1ed9e943,0x53ee4a83f3576e951e3a21c4ed260073c0a838fb,BFI,New AGA Project Mainnet Prototype,9,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000000999999999,0,1
POND-WETH,0xccb42aaab2ea1f8012c30418ee3fce550954d827,0x57b946008913b82e4df85f501cbaed910e58d26c,POND,Marlin POND,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,36401.017147736397293335,35337675.59683634697223062928782115,12168
API4-WETH,0xccc0f922383feaf9fefc7b9207ae56130b5cb7b7,0x536fc756e3447694bc22c6cc42474641edeece75,API4,API4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.015637677164144348,95.42636616864040589738928589865224,3
DPI-WSTA,0xccc6c52c6b9ebcb4713b55aafcf242ed3748deb5,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,DPI,DefiPulse Index,18,0xedeec5691f23e4914cf0183a4196bbeb30d027a0,WSTA,Wrapped STA,18,1.419072361695619831,0,50
MONSTR-WETH,0xccce147b32eeb5defd2980748e1a2008308a75bf,0xc016e4b42f80050bbf1d6244c6adbd0b10fe93c5,MONSTR,Monster Blocks,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,17.026234636049275865,48120.38117737431102353672682063449,134
GRATS-WETH,0xccd6b4bce14e127627d0dffe2d64c249a461e240,0xa79b1db8907fd89aaf17cb54fab919beccfb5254,GRATS,Gutter Rats,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,1.968755952371953099,16098.15846150354964123051932299493,27
